Page_title	page_id	%revision	objective_frequency	obj_avg	well_writ_freq	well_writ_avg
The_Bar_Code_Tattoo	13693550	460204849	0	0.000000	32	3.875000
Eye_movement_desensitization_and_reprocessing	1121222	441000508	36	4.166667	38	4.342105
The_Boy_in_the_Striped_Pyjamas	5205080	479701142	77	3.792208	91	3.967033
The_Boy_in_the_Striped_Pyjamas	5205080	460907194	0	0.000000	30	4.233333
Submit	1128947	446870178	83	3.253012	89	3.235955
Harry_Potter_prequel	17906744	440779880	40	3.725000	47	3.893617
Geet_(TV_series)	26295450	441569896	53	4.037736	60	3.800000
Continuous_and_Comprehensive_Evaluation	26298037	441702434	32	2.968750	33	3.303030
Secure_Electronic_Transaction	1135462	431183512	38	3.368421	49	3.510204
Epilator	5331293	417370981	31	3.806452	35	3.800000
Montana_1948	9532690	434450435	31	4.129032	36	3.944444
Holbeck_Hall_Hotel	5339899	471043472	35	3.514286	33	3.333333
Holbeck_Hall_Hotel	5339899	451843567	32	3.562500	32	3.468750
Mac_Miller	34364931	479751802	42	4.071429	45	3.977778
Mac_Miller	34364931	471416186	36	3.777778	41	3.902439
Rock-paper-scissors-lizard-Spock	22122172	460581413	49	4.632653	59	4.508475
Rock-paper-scissors-lizard-Spock	22122172	443054170	120	4.550000	130	4.461538
Rock-paper-scissors-lizard-Spock	22122172	441978018	31	4.354839	30	4.366667
Rock-paper-scissors-lizard-Spock	22122172	451308758	58	4.534483	61	4.475410
Rock-paper-scissors-lizard-Spock	22122172	483275060	45	4.777778	53	4.698113
Rock-paper-scissors-lizard-Spock	22122172	465925054	36	4.555556	42	4.690476
Rock-paper-scissors-lizard-Spock	22122172	479190977	0	0.000000	31	4.838710
Indian_Engineering_Services	5345438	470222429	0	0.000000	35	3.742857
Indian_Engineering_Services	5345438	495294586	0	0.000000	38	4.157895
Indian_Engineering_Services	5345438	474053006	0	0.000000	33	3.848485
Indian_settlement_systems	13735738	436836787	0	0.000000	33	3.696970
Antineoplaston	9546071	486934933	30	1.233333	0	0.000000
List_of_Indian_mathematicians	1158496	446711822	0	0.000000	30	4.000000
List_of_Indian_mathematicians	1158496	494129246	54	3.425926	64	3.609375
There's_a_Boy_in_the_Girls'_Bathroom	5355319	465299033	35	3.257143	41	3.414634
There's_a_Boy_in_the_Girls'_Bathroom	5355319	476447963	36	3.166667	34	2.882353
Lil_Boosie	2989807	446799652	0	0.000000	34	4.147059
Lil_Boosie	2989807	469267948	32	4.187500	39	4.128205
Lil_Boosie	2989807	451867633	49	3.714286	62	4.064516
Loam	1164768	458205418	30	3.533333	0	0.000000
Ed_Sheeran	30528002	458831432	0	0.000000	33	4.121212
Ed_Sheeran	30528002	462774955	50	3.620000	53	3.660377
Ed_Sheeran	30528002	473708339	36	3.722222	39	3.641026
Ed_Sheeran	30528002	498039131	0	0.000000	31	3.935484
Water_potential	1183122	455113542	40	3.925000	44	3.340909
The_Naughty_Show	34738022	479731198	0	0.000000	44	4.863636
Three-point_lighting	1184084	450665481	52	4.019231	63	4.095238
Portuñol	1186492	472234621	35	1.000000	35	1.000000
Business_process_outsourcing	1187175	450460788	0	0.000000	40	3.250000
Cane_Corso	1191032	486008721	0	0.000000	31	4.064516
Cane_Corso	1191032	448274288	0	0.000000	30	4.233333
Willie_Richardson_(pastor)	22162809	403400396	34	4.941176	36	4.750000
Mark_Allen_Baker	14180447	427171820	131	4.435115	131	4.603053
Waratah	1196969	444894648	30	3.400000	30	3.266667
Frenulum	199614	435677678	0	0.000000	37	3.729730
Boiling_chip	1198458	431620462	38	4.342105	40	4.250000
Power_function	1198904	431640651	38	3.605263	41	2.682927
Kaspersky_Lab	22172878	432439011	31	3.645161	31	3.612903
Offset_(wheel)	9591331	457613590	65	4.646154	83	4.385542
Offset_(wheel)	9591331	444163850	39	4.461538	48	4.375000
Eastern_carpenter_bee	5397527	482852694	30	4.533333	33	4.696970
Maranao_people	1205782	494327970	30	4.100000	31	4.387097
The_Woman_on_Platform_8	13789306	435800009	0	0.000000	35	3.971429
Seborrheic_keratosis	1213345	448245300	0	0.000000	34	4.617647
Pet_peeve	901369	438620860	0	0.000000	32	3.468750
Ananda-Nalanda	26381570	439534678	167	4.928144	173	4.982659
Shaun_White	1218122	477356451	31	3.741935	36	3.750000
Shaun_White	1218122	452620914	38	3.736842	39	3.692308
Heart_chamber	1219787	443664704	30	3.300000	37	3.486486
Club_Penguin	5415565	486363175	51	4.000000	61	4.000000
Club_Penguin	5415565	448828477	36	3.916667	41	3.902439
Club_Penguin	5415565	460344118	0	0.000000	30	4.533333
Club_Penguin	5415565	463795066	32	4.562500	34	4.705882
Kevin_Richardson_(zoologist)	30584104	473483501	0	0.000000	35	4.514286
Lists_of_weapons	1224017	474648155	31	3.419355	33	3.272727
Keygen	180457	441395313	30	3.800000	32	3.781250
Wildlife_biologist	5419732	445387422	33	3.060606	36	3.277778
Taylor_Swift	5422144	457566738	34	4.029412	44	4.318182
Taylor_Swift	5422144	477979529	57	2.122807	47	2.553191
Taylor_Swift	5422144	459208233	38	4.210526	44	4.363636
Taylor_Swift	5422144	461782665	41	4.073171	44	4.227273
Taylor_Swift	5422144	452009865	0	0.000000	32	4.406250
Robert_Horton_(actor)	5425164	446800240	0	0.000000	31	4.741935
Matthew_Bellamy	1231268	443130285	50	4.640000	52	4.730769
Waheed_Murad	1231422	480181802	37	4.594595	37	4.621622
Suicide_methods	1232575	495214903	32	4.500000	39	4.538462
Suicide_methods	1232575	479600144	40	4.025000	42	3.976190
Suicide_methods	1232575	454434595	47	4.191489	57	4.350877
Suicide_methods	1232575	451162798	0	0.000000	35	3.914286
Suicide_methods	1232575	442976053	36	4.083333	47	4.595745
Suicide_methods	1232575	460120138	36	4.333333	41	4.463415
Suicide_methods	1232575	471517536	31	4.354839	49	4.306122
Suicide_methods	1232575	487872144	30	4.533333	34	4.264706
Suicide_methods	1232575	452599160	0	0.000000	30	4.233333
Suicide_methods	1232575	499004707	32	3.843750	42	4.357143
Fundamental_Rights_in_India	5433334	495254806	34	3.882353	47	4.234043
Fundamental_Rights_in_India	5433334	464440681	45	4.400000	57	4.421053
Social_reformers_of_India	5434077	447485581	51	3.313725	58	3.620690
Social_reformers_of_India	5434077	459939472	37	3.648649	45	4.088889
Social_reformers_of_India	5434077	467191472	43	3.720930	48	3.625000
Julia_(unidentified_sound)	26411791	439392310	70	4.514286	68	3.838235
Julia_(unidentified_sound)	26411791	441507742	34	4.382353	36	3.888889
Paper_chromatography	1250552	456512270	0	0.000000	31	3.064516
Paper_chromatography	1250552	475640406	47	3.489362	46	3.260870
Paper_chromatography	1250552	440246894	57	3.649123	64	3.640625
Robert_Doisneau	1251136	487298018	47	4.191489	58	4.275862
Sam_Childers	22224030	479348748	0	0.000000	32	4.437500
Sam_Childers	22224030	495616086	31	4.548387	43	4.488372
Orbital_hybridisation	1252991	440499481	48	4.020833	55	3.945455
Neutral_build	1255557	432167403	31	3.322581	33	3.030303
Muscles_of_respiration	9645723	436390881	0	0.000000	35	3.257143
Eduard_Khil	26423558	441194358	54	3.666667	58	3.534483
Camel_toe	1259693	477346926	0	0.000000	35	4.371429
Tracking_(education)	9657023	437691540	175	1.000000	175	1.000000
Tracking_(education)	9657023	441964574	267	1.000000	267	1.000000
Mike_Lupica	1270649	480486209	50	2.840000	50	3.160000
Mike_Lupica	1270649	455563898	31	2.870968	31	2.903226
XS_Software	34827496	480461337	57	4.947368	57	4.947368
Comparison_of_Canon_EOS_digital_cameras	22256588	444554738	0	0.000000	37	4.648649
Tissa_Wijeyeratne	22257895	432251234	51	5.000000	144	5.000000
Michael_Oher	7165758	477052865	0	0.000000	34	4.235294
Michael_Oher	7165758	482288849	57	4.385965	74	4.527027
Michael_Oher	7165758	491073876	46	4.521739	62	4.580645
Michael_Oher	7165758	485783979	40	4.125000	58	4.620690
Copper_plating	1287829	408211205	0	0.000000	31	2.806452
Homosexuality	5488304	440051894	31	2.000000	31	2.870968
Pierre_Capdeville	30655018	411806067	45	4.933333	45	4.933333
Albert_Francis_Capone	12194148	442608258	31	3.612903	30	3.733333
Albert_Francis_Capone	12194148	459161509	38	3.052632	42	3.214286
Where_the_Red_Fern_Grows	1301931	440364234	33	3.696970	43	4.279070
Chattar	22275869	445211639	31	3.258065	32	4.843750
Max_Gerson	1304415	470211584	86	1.186047	72	2.069444
Max_Gerson	1304415	478697393	75	1.333333	60	2.866667
Max_Gerson	1304415	473897586	34	1.058824	0	0.000000
Max_Gerson	1304415	470535481	108	1.212963	89	1.988764
Max_Gerson	1304415	444753852	117	1.418803	91	2.461538
Max_Gerson	1304415	470523353	35	1.257143	0	0.000000
Will_call	3014101	412654593	0	0.000000	35	4.342857
Need_for_Speed:_Underground_2	1307965	445557484	0	0.000000	31	4.548387
Zaranoff	5811414	485805016	195	4.297436	285	4.435088
Zaranoff	5811414	445621718	43	4.348837	60	4.533333
Cinco_de_Mayo	26482586	488485454	30	3.733333	34	3.647059
Cinco_de_Mayo	26482586	490376294	73	3.246575	74	3.527027
Cinco_de_Mayo	26482586	489733547	44	3.227273	46	3.391304
My_Son_the_Fanatic	9710550	466005605	0	0.000000	35	3.771429
Pirated_movie_release_types	5517167	444147978	0	0.000000	31	4.419355
Cowtown_Marathon	34878273	479399926	36	5.000000	36	5.000000
Cowtown_Marathon	34878273	487526718	43	5.000000	43	5.000000
Royal_Rife	1324767	442697617	31	1.580645	0	0.000000
Royal_Rife	1324767	479077018	45	1.422222	38	2.210526
Lim_Bo_Seng	1325321	484946831	54	3.370370	62	4.064516
Holiday_greetings	5522231	467462199	84	3.869048	90	4.066667
2004_Indian_Ocean_earthquake_and_tsunami	1328236	492852371	38	3.684211	39	3.871795
Plains_Indians	1331554	436931398	30	3.400000	0	0.000000
Vampire_Knight	5529031	452640172	0	0.000000	34	4.264706
Princess_Hours	5530283	461619863	0	0.000000	32	4.468750
Libyan_civil_war	30706524	449605655	42	1.000000	42	1.000000
Ed_Freeman	9739167	437884750	30	4.333333	42	4.428571
André_Rieu	1351589	467918069	0	0.000000	33	4.303030
Grand_Theft_Auto_(series)	1355448	446111106	36	4.361111	37	4.486486
Texas_Medical_Board	30716437	411435713	33	5.000000	34	5.000000
Carbohydrate_digestion	27559105	471609321	0	0.000000	31	3.129032
Turner_Classic_Movies	925736	479911687	50	1.080000	50	1.080000
Princess	1624867	416770107	33	3.606061	39	3.769231
Melchior_de_Lisle	30725933	411600849	31	5.000000	31	5.000000
Universal_indicator	1365931	439140069	35	3.800000	37	3.297297
Supernode_(circuit)	9754990	425300759	0	0.000000	35	2.200000
Katrina_Kaif	13951035	453366557	0	0.000000	31	4.322581
Katrina_Kaif	13951035	493106083	0	0.000000	30	4.366667
Katrina_Kaif	13951035	446521788	33	4.454545	40	4.525000
Arachnoiditis	1368567	424973260	0	0.000000	40	4.525000
Akon	5570621	441332568	36	3.888889	44	4.045455
PEST_analysis	1377904	449117042	0	0.000000	30	3.733333
Fuck	5575722	486878279	34	3.764706	36	3.750000
Fuck	5575722	480048045	44	3.954545	48	3.958333
Masturbation	11415141	477984131	78	4.102564	95	4.273684
Masturbation	11415141	458361251	0	0.000000	31	4.548387
Non-infectious_disease	13965911	459077026	33	3.575758	30	3.433333
Fascia_(architecture)	5581765	460761069	0	0.000000	32	3.500000
Amravati_Airport	34943504	484968452	37	4.540541	37	4.648649
Tryst_with_Destiny	1395130	432211227	0	0.000000	31	4.290323
Omer_Tarin	30755519	469796303	38	4.736842	38	4.921053
Each_One_Teach_One	5590433	479212155	32	3.187500	35	3.428571
Earthquake_hazard_zoning_of_India	5126056	490091107	31	3.709677	32	3.500000
Heraclea_Lyncestis	1402696	478246984	32	4.968750	0	0.000000
VLAN_Trunking_Protocol	1404368	435349392	30	3.433333	31	3.225806
Letterhead	1633684	448184880	30	3.633333	33	3.363636
Booster_club	1633847	436201573	36	3.861111	37	3.810811
Alouette_(song)	1414540	479493620	32	4.625000	44	4.545455
Structure_of_the_Earth	1417149	473503755	40	3.300000	45	3.533333
Structure_of_the_Earth	1417149	491149971	45	3.488889	47	3.638298
Laxmi_Narayan_Singh	34972802	485838360	48	5.000000	48	5.000000
Wallaroo	236952	448391886	36	3.166667	37	2.891892
Input/output	22393474	446340591	82	3.060976	87	3.091954
Input/output	22393474	486379697	30	3.066667	32	3.312500
Input/output	22393474	461720437	43	2.744186	47	2.744681
Alkalinity	1427251	443028731	0	0.000000	30	3.733333
Codominance	1431487	456023945	36	3.861111	39	3.230769
Codominance	1431487	475319591	30	3.800000	33	3.757576
Mike_Holmes	1434795	445624811	45	4.200000	52	4.211538
Land_degradation	1436198	445600762	44	3.318182	47	3.404255
Company_secretary	5635339	473641699	0	0.000000	34	4.088235
Teen_Challenge	1446512	485696823	48	1.291667	48	1.958333
Flux-cored_arc_welding	1446861	433859562	33	4.393939	49	4.326531
Inheritance_(novel)	14029788	447544480	72	4.194444	75	3.973333
Inheritance_(novel)	14029788	441814185	87	3.885057	93	3.860215
Inheritance_(novel)	14029788	453288200	32	4.406250	35	4.085714
The_Road_Not_Taken_(poem)	1448016	498175552	30	3.366667	33	3.696970
The_Road_Not_Taken_(poem)	1448016	491438622	0	0.000000	30	3.900000
Niche_market	1450203	438901815	36	3.305556	39	3.538462
Homologous_series	1451572	455736355	33	3.636364	34	3.558824
Garden_leave	1452059	452894778	35	4.457143	53	4.415094
BUN-to-creatinine_ratio	5653826	451419948	32	4.218750	41	4.024390
Letter_to_the_editor	1461082	463681153	0	0.000000	31	3.193548
Production_part_approval_process	5657435	459194350	52	3.826923	67	3.985075
List_of_postal_codes_in_Canada	1464874	360455079	38	3.842105	44	3.500000
Energy_transfer	1465135	451298948	40	3.325000	45	3.088889
Family_business	1467641	439793760	75	1.053333	75	1.080000
Family_business	1467641	448204678	0	0.000000	31	1.290323
Kennel_cough	1475001	443700266	57	3.929825	74	4.081081
Half-Way_Covenant	1475046	449040802	0	0.000000	30	3.566667
Nota_bene	1475866	441776583	43	4.465116	51	4.313725
Argiope_aurantia	5672535	439226116	39	4.282051	57	4.578947
Biblical_archaeology	1480596	445572939	31	1.096774	31	1.193548
Cannabis_(drug)	1481886	451436242	30	3.466667	0	0.000000
Science_Olympiad_Foundation	9873302	474786507	30	3.366667	35	3.885714
Science_Olympiad_Foundation	9873302	458535622	33	3.545455	35	3.828571
Science_Olympiad_Foundation	9873302	465815447	32	4.125000	33	3.878788
Mahamrityunjaya_Mantra	5684114	464656536	0	0.000000	35	4.285714
Florante_at_Laura	1492575	475168705	31	4.064516	30	4.166667
School_of_Hard_Knocks	30855525	418204067	42	4.523810	55	4.381818
Altman_Self-Rating_Mania_Scale	30855636	421861034	34	3.588235	36	3.305556
List_of_Bakugan:_Mechtanium_Surge_episodes	30859183	446364962	36	4.194444	43	4.325581
U.S._Air_Force_Security_Service	30862495	474236541	32	4.312500	36	4.361111
CPCTC	1504184	459813202	47	4.361702	47	4.170213
Panacea	30865276	426253309	0	0.000000	34	4.058824
